"No.","Time","Source","Destination","Protocol","Length","Info"
"5043","2023-03-21 23:48:00,247113","5a:c0:85:20:19:d8","Broadcast","802.11","141","Probe Request, SN=417, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5044","2023-03-21 23:48:00,251998","5a:c0:85:20:19:d8","Broadcast","802.11","141","Probe Request, SN=418, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5045","2023-03-21 23:48:00,731919","5a:c0:85:20:19:d8","Broadcast","802.11","141","Probe Request, SN=428, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5046","2023-03-21 23:48:00,847418","5a:c0:85:20:19:d8","Broadcast","802.11","141","Probe Request, SN=429, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5047","2023-03-21 23:48:00,858330","5a:c0:85:20:19:d8","Broadcast","802.11","141","Probe Request, SN=430, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5048","2023-03-21 23:48:00,870858","5a:c0:85:20:19:d8","Broadcast","802.11","141","Probe Request, SN=431, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5049","2023-03-21 23:48:01,099835","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5050","2023-03-21 23:48:01,238974","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5051","2023-03-21 23:48:02,092411","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5052","2023-03-21 23:48:02,210061","82:73:e3:e1:e1:fb","Broadcast","802.11","141","Probe Request, SN=1490, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5053","2023-03-21 23:48:02,483833","82:73:e3:e1:e1:fb","Broadcast","802.11","141","Probe Request, SN=1494, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5054","2023-03-21 23:48:02,494822","82:73:e3:e1:e1:fb","Broadcast","802.11","141","Probe Request, SN=1495, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5055","2023-03-21 23:48:02,507064","82:73:e3:e1:e1:fb","Broadcast","802.11","141","Probe Request, SN=1496, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5056","2023-03-21 23:48:02,719258","","","802.11","10","Probe Request[Malformed Packet]"
"5057","2023-03-21 23:48:02,742521","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3171, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5058","2023-03-21 23:48:02,835820","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5059","2023-03-21 23:48:02,956367","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3181, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5060","2023-03-21 23:48:03,198379","Raspberr_34:36:32","Broadcast","802.11","98","Probe Request, SN=3182, FN=0, Flags=........, SSID=Wildcard (Broadcast)[Malformed Packet: length of contained item exceeds length of containing item]"
"5061","2023-03-21 23:48:03,941351","36:ba:54:4c:9e:da","Broadcast","802.11","141","Probe Request, SN=1376, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5062","2023-03-21 23:48:04,397243","36:ba:54:4c:9e:da","Broadcast","802.11","141","Probe Request, SN=1384, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5063","2023-03-21 23:48:04,408099","36:ba:54:4c:9e:da","Broadcast","802.11","141","Probe Request, SN=1385, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5064","2023-03-21 23:48:04,530837","9a:8a:33:63:da:b1","9a:8a:33:63:da:b1 (9a:8a:33:63:da:b1) (SA)","802.11","1099","PV1 QoS Data - with one SID"
"5065","2023-03-21 23:48:04,547189","36:ba:54:4c:9e:da","Broadcast","802.11","141","Probe Request, SN=1388, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5066","2023-03-21 23:48:04,562609","36:ba:54:4c:9e:da","Broadcast","802.11","141","Probe Request, SN=1389, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5067","2023-03-21 23:48:04,930080","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5068","2023-03-21 23:48:07,429194","5c:0e:e3:31:12:89","5c:0e:e3:31:12:89 (5c:0e:e3:31:12:89) (SA)","802.11","1291","PV1 Reserved"
"5069","2023-03-21 23:48:07,987464","62:a8:07:1f:2a:4b","d5:67:74:7d:81:30","802.11","1259","Fragmented IEEE 802.11 frame"
"5070","2023-03-21 23:48:08,083084","","","802.11","2059","Unknown protocol version: 3[Malformed Packet]"
"5071","2023-03-21 23:48:08,265109","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3193, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5072","2023-03-21 23:48:08,574885","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3207, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5073","2023-03-21 23:48:08,588770","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3208, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5074","2023-03-21 23:48:08,598446","AlticeLa_58:a1:00","Spanning-tree-(for-bridges)_00","802.11","86","Data, SN=1353, FN=0, Flags=.p....F."
"5075","2023-03-21 23:48:08,609072","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3209, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5076","2023-03-21 23:48:08,632146","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3210, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5077","2023-03-21 23:48:08,653315","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3211, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5078","2023-03-21 23:48:11,165512","9a:fc:19:09:d0:a4","Broadcast","802.11","162","Probe Request, SN=2139, FN=0, Flags=........, SSID=""Livebox-C9F0"""
"5079","2023-03-21 23:48:11,411736","","","802.11","1974","Unknown protocol version: 3[Malformed Packet]"
"5080","2023-03-21 23:48:11,506843","","","802.11","1275","Unknown protocol version: 2[Malformed Packet]"
"5081","2023-03-21 23:48:11,597864","a1:15:58:d5:7d:84","2b:30:c9:30:de:f5","802.11","1739","Null function (No data), SN=2145, FN=11, Flags=.p.P.MF."
"5082","2023-03-21 23:48:11,611765","","","802.11","2107","Unknown protocol version: 2[Malformed Packet]"
"5083","2023-03-21 23:48:13,765356","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3214, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5084","2023-03-21 23:48:13,786185","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3215, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5085","2023-03-21 23:48:13,892988","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3220, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5086","2023-03-21 23:48:13,913254","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3221, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5087","2023-03-21 23:48:13,936407","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3222, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5088","2023-03-21 23:48:13,956477","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3223, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5089","2023-03-21 23:48:13,978963","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3224, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5090","2023-03-21 23:48:14,068698","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3227, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5091","2023-03-21 23:48:14,493853","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5092","2023-03-21 23:48:14,556356","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5093","2023-03-21 23:48:14,620364","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5094","2023-03-21 23:48:14,688656","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5095","2023-03-21 23:48:16,216985","d5:d1:32:31:c0:2b","05:c8:7f:ea:0c:e1","802.11","1979","Fragmented IEEE 802.11 frame"
"5096","2023-03-21 23:48:17,385254","","","802.11","2427","Unknown protocol version: 3[Malformed Packet]"
"5097","2023-03-21 23:48:18,465528","6f:e2:9a:e1:9d:66 (6f:e2:9a:e1:9d:66) (TA)","be:24:0c:ca:a9:e6 (be:24:0c:ca:a9:e6) (DA)","802.11","1243","PV1 Extension (currently reserved)"
"5098","2023-03-21 23:48:19,264606","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3235, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5099","2023-03-21 23:48:19,288277","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3236, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5100","2023-03-21 23:48:19,331736","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3238, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5101","2023-03-21 23:48:19,351189","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3239, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5102","2023-03-21 23:48:19,374215","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3240, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5103","2023-03-21 23:48:19,651570","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3253, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5104","2023-03-21 23:48:19,855839","","","802.11","2027","Unknown protocol version: 3[Malformed Packet]"
"5105","2023-03-21 23:48:21,192773","AID 0x06b2","2b:46:83:8f:36:ee (2b:46:83:8f:36:ee) (DA)","802.11","491","PV1 QoS Data - with one SID"
"5106","2023-03-21 23:48:22,028397","","","802.11","2763","Unknown protocol version: 2[Malformed Packet]"
"5107","2023-03-21 23:48:22,660833","","","802.11","523","Unknown protocol version: 2[Malformed Packet]"
"5108","2023-03-21 23:48:24,784731","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3257, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5109","2023-03-21 23:48:25,113732","2c:5b:ef:e0:42:e4","49:29:67:6a:cc:e9","802.11","715","Acknowledgement (No data), SN=3923, FN=15, Flags=o.mP.MF."
"5110","2023-03-21 23:48:25,157166","6a:f6:7a:42:8a:73","6a:f6:7a:42:8a:73 (6a:f6:7a:42:8a:73) (SA)","802.11","1661","PV1 Reserved"
"5111","2023-03-21 23:48:25,195629","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3276, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5112","2023-03-21 23:48:25,214744","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3277, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5113","2023-03-21 23:48:25,914252","8e:69:5b:29:ce:62","Broadcast","802.11","174","Probe Request, SN=3949, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5114","2023-03-21 23:48:25,947563","8e:69:5b:29:ce:62","Broadcast","802.11","174","Probe Request, SN=3951, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5115","2023-03-21 23:48:30,457673","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3286, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5116","2023-03-21 23:48:30,477676","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3287, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5117","2023-03-21 23:48:30,592948","","","802.11","1835","Unknown protocol version: 3[Malformed Packet]"
"5118","2023-03-21 23:48:32,547215","4d:a7:7e:d6:e4:25 (4d:a7:7e:d6:e4:25) (TA)","f1:64:8f:0b:cb:bb (f1:64:8f:0b:cb:bb) (RA)","802.11","1899","PV1 QoS Data - no SIDs"
"5119","2023-03-21 23:48:34,969366","b5:2a:54:3c:6b:af (b5:2a:54:3c:6b:af) (TA)","5f:bf:5a:48:80:85 (5f:bf:5a:48:80:85) (RA)","802.11","1915","Unrecognized (Reserved frame), Flags=..m...FT"
"5120","2023-03-21 23:48:35,807731","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3300, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5121","2023-03-21 23:48:35,828317","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3301, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5122","2023-03-21 23:48:35,850831","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3302, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5123","2023-03-21 23:48:35,871209","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3303, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5124","2023-03-21 23:48:35,979742","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3308, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5125","2023-03-21 23:48:38,487357","AID 0x1269","a2:de:79:4c:1a:87 (a2:de:79:4c:1a:87) (RA)","802.11","1099","PV1 Reserved"
"5126","2023-03-21 23:48:38,541155","","","802.11","1355","Unknown protocol version: 3[Malformed Packet]"
"5127","2023-03-21 23:48:38,653360","2c:67:7e:10:51:9c","2c:67:7e:10:51:9c (2c:67:7e:10:51:9c) (SA)","802.11","1867","PV1 Management[Malformed Packet]"
"5128","2023-03-21 23:48:38,888680","de:be:4d:25:92:87","Broadcast","802.11","174","Probe Request, SN=2344, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5129","2023-03-21 23:48:40,795351","","","802.11","2155","Unknown protocol version: 2[Malformed Packet]"
"5130","2023-03-21 23:48:40,846106","","","802.11","1659","Unknown protocol version: 3[Malformed Packet]"
"5131","2023-03-21 23:48:41,427611","","","802.11","1656","Unknown protocol version: 3[Malformed Packet]"
"5132","2023-03-21 23:48:41,654765","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3337, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5133","2023-03-21 23:48:41,694901","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3339, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5134","2023-03-21 23:48:41,718005","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3340, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5135","2023-03-21 23:48:41,737479","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3341, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5136","2023-03-21 23:48:41,749199","","","802.11","1711","Unknown protocol version: 3[Malformed Packet]"
"5137","2023-03-21 23:48:41,760730","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3342, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5138","2023-03-21 23:48:42,625210","","","802.11","1595","Unknown protocol version: 2[Malformed Packet]"
"5139","2023-03-21 23:48:42,753416","","","802.11","3019","Unknown protocol version: 2[Malformed Packet]"
"5140","2023-03-21 23:48:42,780168","8a:68:9d:d2:c0:91","a3:24:33:74:84:a4","802.11","3707","Reassociation Request, SN=281, FN=11, Flags=opmP..FT"
"5141","2023-03-21 23:48:43,364558","ef:b7:78:58:89:85 (ef:b7:78:58:89:85) (TA)","aa:78:de:2a:ac:f4 (aa:78:de:2a:ac:f4) (DA)","802.11","635","PV1 Reserved"
"5142","2023-03-21 23:48:45,549474","c9:27:0b:c4:01:22 (c9:27:0b:c4:01:22) (TA)","AID 0x0f3c","802.11","3179","PV1 Reserved"
"5143","2023-03-21 23:48:46,747556","","","802.11","1483","Unknown protocol version: 3[Malformed Packet]"
"5144","2023-03-21 23:48:47,053795","Raspberr_34:36:32","Broadcast","802.11","59","Probe Request, SN=3344, FN=0, Flags=........, SSID=Wildcard (Broadcast)[Malformed Packet: length of contained item exceeds length of containing item]"
"5145","2023-03-21 23:48:47,053992","Raspberr_34:36:32","Broadcast","802.11","190","Probe Request, SN=3353, FN=0, Flags=........, SSID=Wildcard (Broadcast)[Malformed Packet: length of contained item exceeds length of containing item]"
"5146","2023-03-21 23:48:47,305388","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3365, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5147","2023-03-21 23:48:48,991095","","","802.11","283","Unknown protocol version: 3[Malformed Packet]"
"5148","2023-03-21 23:48:49,150079","69:c9:01:25:0c:f1 (69:c9:01:25:0c:f1) (TA)","87:dd:4d:b5:6b:eb (87:dd:4d:b5:6b:eb) (DA)","802.11","1883","PV1 Reserved"
"5149","2023-03-21 23:48:49,658138","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5150","2023-03-21 23:48:49,727553","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5151","2023-03-21 23:48:49,790347","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5152","2023-03-21 23:48:49,852273","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5153","2023-03-21 23:48:52,504591","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3372, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5154","2023-03-21 23:48:52,634652","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3378, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5155","2023-03-21 23:48:52,964705","","","802.11","2102","Unknown protocol version: 2[Malformed Packet]"
"5156","2023-03-21 23:48:53,572681","AID 0x092c","e8:2b:ee:57:8f:97 (e8:2b:ee:57:8f:97) (DA)","802.11","3883","PV1 Management[Malformed Packet]"
"5157","2023-03-21 23:48:54,946703","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5158","2023-03-21 23:48:55,012196","6d:c8:10:db:48:87 (6d:c8:10:db:48:87) (TA)","ff:6d:61:ba:b7:82 (ff:6d:61:ba:b7:82) (DA)","802.11","2043","PV1 Extension (currently reserved)"
"5159","2023-03-21 23:48:55,012508","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5160","2023-03-21 23:48:55,194712","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"5161","2023-03-21 23:48:56,111109","5f:aa:01:99:3c:3b","5f:aa:01:99:3c:3b (5f:aa:01:99:3c:3b) (SA)","802.11","1531","PV1 Reserved"
"5162","2023-03-21 23:48:57,377934","","","802.11","1221","Unknown protocol version: 2[Malformed Packet]"
"5163","2023-03-21 23:48:57,964548","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3391, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5164","2023-03-21 23:48:57,986623","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3392, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5165","2023-03-21 23:48:58,007262","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3393, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5166","2023-03-21 23:48:58,029250","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3394, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5167","2023-03-21 23:48:58,092933","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3397, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5168","2023-03-21 23:48:58,342004","","","802.11","2539","Unknown protocol version: 3[Malformed Packet]"
"5169","2023-03-21 23:48:59,704102","","","802.11","375","Unknown protocol version: 3[Malformed Packet]"
"5170","2023-03-21 23:49:00,967186","","","802.11","939","Unknown protocol version: 2[Malformed Packet]"
"5171","2023-03-21 23:49:01,959502","","","802.11","619","Unknown protocol version: 3[Malformed Packet]"
"5172","2023-03-21 23:49:02,018250","","","802.11","683","Unknown protocol version: 2[Malformed Packet]"
"5173","2023-03-21 23:49:02,995291","70:c3:24:c6:5c:65","70:c3:24:c6:5c:65 (70:c3:24:c6:5c:65) (SA)","802.11","987","PV1 Reserved"
"5174","2023-03-21 23:49:03,508093","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3414, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5175","2023-03-21 23:49:03,593678","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3418, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5176","2023-03-21 23:49:03,699188","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3423, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5177","2023-03-21 23:49:03,810181","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3428, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5178","2023-03-21 23:49:03,830235","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3429, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5179","2023-03-21 23:49:03,852537","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3430, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5180","2023-03-21 23:49:03,872859","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3431, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5181","2023-03-21 23:49:04,351492","","","802.11","2443","Unknown protocol version: 3[Malformed Packet]"
"5182","2023-03-21 23:49:05,337489","cf:14:77:e6:69:04","cf:14:77:e6:69:04 (cf:14:77:e6:69:04) (SA)","802.11","1147","PV1 Reserved"
"5183","2023-03-21 23:49:07,882937","5e:47:d1:91:49:78","5e:47:d1:91:49:78 (5e:47:d1:91:49:78) (SA)","802.11","3291","PV1 QoS Data - with one SID"
"5184","2023-03-21 23:49:08,966807","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3433, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5185","2023-03-21 23:49:09,335818","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3450, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5186","2023-03-21 23:49:09,378258","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3452, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5187","2023-03-21 23:49:09,398825","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3453, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5188","2023-03-21 23:49:12,372556","","","802.11","10","Beacon frame[Malformed Packet]"
"5189","2023-03-21 23:49:14,490345","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3455, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5190","2023-03-21 23:49:14,728607","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3466, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5191","2023-03-21 23:49:14,771060","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3468, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5192","2023-03-21 23:49:14,790565","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3469, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5193","2023-03-21 23:49:14,813842","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3470, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5194","2023-03-21 23:49:14,961185","","","802.11","1899","Unknown protocol version: 2[Malformed Packet]"
"5195","2023-03-21 23:49:15,949757","","","802.11","1307","Unknown protocol version: 3[Malformed Packet]"
"5196","2023-03-21 23:49:16,867248","","","802.11","3083","Unknown protocol version: 2[Malformed Packet]"
"5197","2023-03-21 23:49:17,300139","be:45:0e:24:d7:e1","Broadcast","802.11","116","Probe Request, SN=4056, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5198","2023-03-21 23:49:17,314308","be:45:0e:24:d7:e1","Broadcast","802.11","116","Probe Request, SN=4057, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5199","2023-03-21 23:49:17,390952","","","802.11","10","Beacon frame[Malformed Packet]"
"5200","2023-03-21 23:49:19,613292","72:cd:e7:15:fa:13","Broadcast","802.11","116","Probe Request, SN=630, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5201","2023-03-21 23:49:20,229719","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3487, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5202","2023-03-21 23:49:20,252509","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3488, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5203","2023-03-21 23:49:20,272813","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3489, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5204","2023-03-21 23:49:20,316217","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3491, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5205","2023-03-21 23:49:20,339664","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=3492, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5206","2023-03-21 23:49:21,758636","43:15:1a:6e:6b:0a","cd:cb:ba:63:4a:90","802.11","2363","Fragmented IEEE 802.11 frame"
"5207","2023-03-21 23:49:22,720783","","","802.11","2659","Unknown protocol version: 2[Malformed Packet]"
"5208","2023-03-21 23:49:23,198044","9e:b2:dd:3e:5d:8a","Broadcast","802.11","141","Probe Request, SN=515, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5209","2023-03-21 23:49:23,203695","9e:b2:dd:3e:5d:8a","Broadcast","802.11","141","Probe Request, SN=516, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"5210","2023-03-21 23:49:23,354253","ec:db:ee:c6:e2:65","85:c9:69:0a:4c:e9","802.11","2891","Acknowledgement (No data), SN=339, FN=11, Flags=..mP.MF."
